@relation 'newExperimentData-weka.filters.unsupervised.attribute.Remove-R38-42-weka.filters.unsupervised.attribute.Remove-R1,18,39,40'

@attribute vtotal numeric
@attribute binaries numeric
@attribute integer numeric
@attribute continuous numeric
@attribute ctotal numeric
@attribute part numeric
@attribute pack numeric
@attribute cov numeric
@attribute card numeric
@attribute iknp numeric
@attribute knp numeric
@attribute bflow numeric
@attribute iflow numeric
@attribute mflow numeric
@attribute min numeric
@attribute max numeric
@attribute cuts {on,off}
@attribute heuristic {on,off}
@attribute proximity {on,off}
@attribute strong numeric
@attribute trust numeric
@attribute zero {off,ifmove}
@attribute combine2 {on,off}
@attribute diveopt numeric
@attribute reduce {off,ifmove}
@attribute expensive numeric
@attribute latwomir {off,endonly,endonlyroot}
@attribute multiple numeric
@attribute pumptune numeric
@attribute residual {off,ifmove}
@attribute passf numeric
@attribute node {fewest,upfewest,updepth,hybrid,downdepth,downfewest,depth}
@attribute passt numeric
@attribute lagomory {off,endonly}
@attribute naive {off,on}
@attribute rgap_time numeric

@data
2993,2993,0,0,112,73,0,0,0,0,0,0,0,0,-4208540000,370795000,on,on,off,10,20,ifmove,off,2,off,0,endonly,0,0,off,30,fewest,1,off,on,4.48
33,33,0,0,16,0,4,0,0,0,1,0,0,0,-400,400,on,on,off,10,20,ifmove,off,2,off,0,endonly,0,0,off,30,fewest,1,off,on,386.41
1737,1737,0,0,1041,270,540,0,0,144,0,87,0,0,-1,1,on,on,off,10,20,ifmove,off,2,off,0,endonly,0,0,off,30,fewest,1,off,on,4200.01
1431,1431,0,0,96133,0,96132,0,0,0,0,0,0,0,1,336,on,on,off,10,20,ifmove,off,2,off,0,endonly,0,0,off,30,fewest,1,off,on,266.36
864,864,0,0,1314,18,0,8,0,8,0,0,0,0,-1,1,on,on,off,10,20,ifmove,off,2,off,0,endonly,0,0,off,30,fewest,1,off,on,304.86
34759,34759,0,0,68342,0,0,7843,0,0,0,0,0,0,-1,1,on,on,off,10,20,ifmove,off,2,off,0,endonly,0,0,off,30,fewest,1,off,on,6397
4000,4000,0,0,410,400,0,0,0,0,10,0,0,0,1,25,on,on,off,10,20,ifmove,off,2,off,0,endonly,0,0,off,30,fewest,1,off,on,0.78
500,500,0,0,105,100,0,0,0,0,5,0,0,0,1,25,on,on,off,10,20,ifmove,off,2,off,0,endonly,0,0,off,30,fewest,1,off,on,0.43
182700,182700,0,0,73910,719,0,0,41,0,0,72800,0,0,-1,3,on,on,off,10,20,ifmove,off,2,off,0,endonly,0,0,off,30,fewest,1,off,on,400
16000,16000,0,0,440,400,0,0,0,0,40,0,0,0,1,91,on,on,off,10,20,ifmove,off,2,off,0,endonly,0,0,off,30,fewest,1,off,on,323.48
2756,2756,0,0,755,0,352,0,0,0,7,0,0,0,-9999,9999,on,on,off,10,20,ifmove,off,2,off,0,endonly,0,0,off,30,fewest,1,off,on,2.53
4000,4000,0,0,220,200,0,0,0,0,20,0,0,0,1,25,on,on,off,10,20,ifmove,off,2,off,0,endonly,0,0,off,30,fewest,1,off,on,1.48
84718,84718,0,0,2989,0,1159,0,0,27,257,0,0,0,-53,53,on,on,off,10,20,ifmove,off,2,off,0,endonly,0,0,off,30,fewest,1,off,on,400.21
548,548,0,0,176,0,30,0,0,0,5,0,0,0,-9999,9999,on,on,off,10,20,ifmove,off,2,off,0,endonly,0,0,off,30,fewest,1,off,on,2023.78
57756,57756,0,0,3757,0,1266,0,0,0,257,0,0,0,-45,53,on,on,off,10,20,ifmove,off,2,off,0,endonly,0,0,off,30,fewest,1,off,on,400
63205,63205,0,0,28370,2808,7050,0,132,0,0,1600,0,0,-1,1,on,on,off,10,20,ifmove,off,2,off,0,endonly,0,0,off,30,fewest,1,off,on,3286.02
319,319,0,0,6,0,0,0,0,0,0,0,0,0,0.5,7.6,on,on,off,10,20,ifmove,off,2,off,0,endonly,0,0,off,30,fewest,1,off,on,28.57
2915,2915,0,0,2675,356,1489,384,24,422,0,0,0,0,1,1,on,on,off,10,20,ifmove,off,2,off,0,endonly,0,0,off,30,fewest,1,off,on,200.01
345,345,0,0,4803,0,0,4803,0,0,0,0,0,0,1,1,on,on,off,10,20,ifmove,off,2,off,0,endonly,0,0,off,30,fewest,1,off,on,588.01
14101,14101,0,0,1761,0,1212,71,0,0,0,0,0,0,1,21,on,on,off,10,20,ifmove,off,2,off,0,endonly,0,0,off,30,fewest,1,off,on,214.52
1276,1276,0,0,15413,0,1694,2,10,18,0,32,0,0,-1,1,on,on,off,10,20,ifmove,off,2,off,0,endonly,0,0,off,30,fewest,1,off,on,500.32
300,300,0,0,300,0,0,300,0,0,0,0,0,0,1,1,on,on,off,10,20,ifmove,off,2,off,0,endonly,0,0,off,30,fewest,1,off,on,525.9
1422,1422,0,0,75,75,0,0,0,0,0,0,0,0,1,1,on,on,off,10,20,ifmove,off,2,off,0,endonly,0,0,off,30,fewest,1,off,on,166.35
6036,6036,0,0,5115,54,463,3,0,0,0,35,0,0,-1,30,on,on,off,10,20,ifmove,off,2,off,0,endonly,0,0,off,30,fewest,1,off,on,2000
2000,2000,0,0,120,100,0,0,0,0,20,0,0,0,1,91,on,on,off,10,20,ifmove,off,2,off,0,endonly,0,0,off,30,fewest,1,off,on,36.93
10757,10757,0,0,124,124,0,0,0,0,0,0,0,0,1,1,on,on,off,10,20,ifmove,off,2,off,0,endonly,0,0,off,30,fewest,1,off,on,207.98
23305,23305,0,0,12498,0,614,0,0,0,257,0,0,0,-53,53,on,on,off,10,20,ifmove,off,2,off,0,endonly,0,0,off,30,fewest,1,off,on,402.46
4284,4284,0,0,9248,9,475,29,54,315,0,0,0,0,-1,1,on,on,off,10,20,ifmove,off,2,off,0,endonly,0,0,off,30,fewest,1,off,on,617.03
800,800,0,0,328,168,0,0,0,0,0,0,0,0,-1,1,on,on,off,10,20,ifmove,off,2,off,0,endonly,0,0,off,30,fewest,1,off,on,158.56
2655,2655,0,0,146,144,0,0,1,0,1,0,0,0,1,20,on,on,off,10,20,ifmove,off,2,off,0,endonly,0,0,off,30,fewest,1,off,on,5.05
119856,119856,0,0,6044,0,4484,120,0,0,0,0,0,0,-24,1,on,on,off,10,20,ifmove,off,2,off,0,endonly,0,0,off,30,fewest,1,off,on,4219.42
4500,4500,0,0,489,0,390,93,0,0,6,0,0,0,1,5,on,on,off,10,20,ifmove,off,2,off,0,endonly,0,0,off,30,fewest,1,off,on,24.16
3651,3651,0,0,24748,1216,0,0,0,0,0,0,0,0,-1,1,on,on,off,10,20,ifmove,off,2,off,0,endonly,0,0,off,30,fewest,1,off,on,6300
1989,1989,0,0,97,95,0,0,1,0,1,0,0,0,1,43,on,on,off,10,20,ifmove,off,2,off,0,endonly,0,0,off,30,fewest,1,off,on,26.46
87482,87482,0,0,36,36,0,0,0,0,0,0,0,0,1,1,on,on,off,10,20,ifmove,off,2,off,0,endonly,0,0,off,30,fewest,1,off,on,221.27
2664,2664,0,0,4248,0,1296,0,0,0,0,288,0,0,-1,1,on,on,off,10,20,ifmove,off,2,off,0,endonly,0,0,off,30,fewest,1,off,on,606.25
10894,10894,0,0,825,0,627,6,0,0,0,0,0,0,1,26,on,on,off,10,20,ifmove,off,2,off,0,endonly,0,0,off,30,fewest,1,off,on,206.44
6400,6400,0,0,479,0,478,0,1,0,0,0,0,0,1,1,on,on,off,10,20,ifmove,off,2,off,0,endonly,0,0,off,30,fewest,1,off,on,200.01
1308,1308,0,0,640,182,150,132,22,154,0,0,0,0,1,1,on,on,off,10,20,ifmove,off,2,off,0,endonly,0,0,off,30,fewest,1,off,on,1100
8904,8904,0,0,823,823,0,0,0,0,0,0,0,0,1,1,on,on,off,10,20,ifmove,off,2,off,0,endonly,0,0,off,30,fewest,1,off,on,219.47
1000,1000,0,0,110,100,0,0,0,0,10,0,0,0,1,25,on,on,off,10,20,ifmove,off,7,off,1,off,0,0,off,30,fewest,1,off,on,2.32
792,792,0,0,1170,18,2,9,0,7,0,0,0,0,-1,1,on,on,off,10,20,ifmove,off,7,off,1,off,0,0,off,30,fewest,1,off,on,342.17
1898,1898,0,0,75,75,0,0,0,0,0,0,0,0,1,1,on,on,off,10,20,ifmove,off,7,off,1,off,0,0,off,30,fewest,1,off,on,456.65
2840,2840,0,0,5687,126,0,0,0,0,8,0,0,0,-15725,6,on,on,off,10,20,ifmove,off,7,off,1,off,0,0,off,30,fewest,1,off,on,206.56
10000,10000,0,0,399,2,0,0,393,0,0,0,0,0,1,1,on,on,off,10,20,ifmove,off,7,off,1,off,0,0,off,30,fewest,1,off,on,200.01
2504,2504,0,0,2065,19,0,0,0,0,0,0,0,0,-1,1,on,on,off,10,20,ifmove,off,7,off,1,off,0,0,off,30,fewest,1,off,on,6300
2023,2023,0,0,31798,0,0,0,0,0,8,0,0,0,-1,4094,on,on,off,10,20,ifmove,off,7,off,1,off,0,0,off,30,fewest,1,off,on,610.88
120,120,0,0,637,0,0,252,0,0,0,0,0,0,1,1,on,on,off,10,20,ifmove,off,7,off,1,off,0,0,off,30,fewest,1,off,on,192.56
2993,2993,0,0,112,73,0,0,0,0,0,0,0,0,-4208540000,370795000,on,on,off,10,20,ifmove,off,7,off,1,off,0,0,off,30,fewest,1,off,on,4.59
33,33,0,0,16,0,4,0,0,0,1,0,0,0,-400,400,on,on,off,10,20,ifmove,off,7,off,1,off,0,0,off,30,fewest,1,off,on,386.41
1737,1737,0,0,1041,270,540,0,0,144,0,87,0,0,-1,1,on,on,off,10,20,ifmove,off,7,off,1,off,0,0,off,30,fewest,1,off,on,4200.01
1431,1431,0,0,96133,0,96132,0,0,0,0,0,0,0,1,336,on,on,off,10,20,ifmove,off,7,off,1,off,0,0,off,30,fewest,1,off,on,266.36
864,864,0,0,1314,18,0,8,0,8,0,0,0,0,-1,1,on,on,off,10,20,ifmove,off,7,off,1,off,0,0,off,30,fewest,1,off,on,312.46
34759,34759,0,0,68342,0,0,7843,0,0,0,0,0,0,-1,1,on,on,off,10,20,ifmove,off,7,off,1,off,0,0,off,30,fewest,1,off,on,6397
4000,4000,0,0,410,400,0,0,0,0,10,0,0,0,1,25,on,on,off,10,20,ifmove,off,7,off,1,off,0,0,off,30,fewest,1,off,on,0.82
500,500,0,0,105,100,0,0,0,0,5,0,0,0,1,25,on,on,off,10,20,ifmove,off,7,off,1,off,0,0,off,30,fewest,1,off,on,0.43
182700,182700,0,0,73910,719,0,0,41,0,0,72800,0,0,-1,3,on,on,off,10,20,ifmove,off,7,off,1,off,0,0,off,30,fewest,1,off,on,400
16000,16000,0,0,440,400,0,0,0,0,40,0,0,0,1,91,on,on,off,10,20,ifmove,off,7,off,1,off,0,0,off,30,fewest,1,off,on,537.48
2756,2756,0,0,755,0,352,0,0,0,7,0,0,0,-9999,9999,on,on,off,10,20,ifmove,off,7,off,1,off,0,0,off,30,fewest,1,off,on,2.53
4000,4000,0,0,220,200,0,0,0,0,20,0,0,0,1,25,on,on,off,10,20,ifmove,off,7,off,1,off,0,0,off,30,fewest,1,off,on,1.48
84718,84718,0,0,2989,0,1159,0,0,27,257,0,0,0,-53,53,on,on,off,10,20,ifmove,off,7,off,1,off,0,0,off,30,fewest,1,off,on,400.22
548,548,0,0,176,0,30,0,0,0,5,0,0,0,-9999,9999,on,on,off,10,20,ifmove,off,7,off,1,off,0,0,off,30,fewest,1,off,on,2023.78
57756,57756,0,0,3757,0,1266,0,0,0,257,0,0,0,-45,53,on,on,off,10,20,ifmove,off,7,off,1,off,0,0,off,30,fewest,1,off,on,400
63205,63205,0,0,28370,2808,7050,0,132,0,0,1600,0,0,-1,1,on,on,off,10,20,ifmove,off,7,off,1,off,0,0,off,30,fewest,1,off,on,3453.87
319,319,0,0,6,0,0,0,0,0,0,0,0,0,0.5,7.6,on,on,off,10,20,ifmove,off,7,off,1,off,0,0,off,30,fewest,1,off,on,28.57
2915,2915,0,0,2675,356,1489,384,24,422,0,0,0,0,1,1,on,on,off,10,20,ifmove,off,7,off,1,off,0,0,off,30,fewest,1,off,on,400.01
345,345,0,0,4803,0,0,4803,0,0,0,0,0,0,1,1,on,on,off,10,20,ifmove,off,7,off,1,off,0,0,off,30,fewest,1,off,on,529.87
14101,14101,0,0,1761,0,1212,71,0,0,0,0,0,0,1,21,on,on,off,10,20,ifmove,off,7,off,1,off,0,0,off,30,fewest,1,off,on,216.8
1276,1276,0,0,15413,0,1694,2,10,18,0,32,0,0,-1,1,on,on,off,10,20,ifmove,off,7,off,1,off,0,0,off,30,fewest,1,off,on,505.52
300,300,0,0,300,0,0,300,0,0,0,0,0,0,1,1,on,on,off,10,20,ifmove,off,7,off,1,off,0,0,off,30,fewest,1,off,on,515.13
1422,1422,0,0,75,75,0,0,0,0,0,0,0,0,1,1,on,on,off,10,20,ifmove,off,7,off,1,off,0,0,off,30,fewest,1,off,on,343.52
6036,6036,0,0,5115,54,463,3,0,0,0,35,0,0,-1,30,on,on,off,10,20,ifmove,off,7,off,1,off,0,0,off,30,fewest,1,off,on,400
2000,2000,0,0,120,100,0,0,0,0,20,0,0,0,1,91,on,on,off,10,20,ifmove,off,7,off,1,off,0,0,off,30,fewest,1,off,on,128.88
10757,10757,0,0,124,124,0,0,0,0,0,0,0,0,1,1,on,on,off,10,20,ifmove,off,7,off,1,off,0,0,off,30,fewest,1,off,on,207.98
23305,23305,0,0,12498,0,614,0,0,0,257,0,0,0,-53,53,on,on,off,10,20,ifmove,off,7,off,1,off,0,0,off,30,fewest,1,off,on,418.42
4284,4284,0,0,9248,9,475,29,54,315,0,0,0,0,-1,1,on,on,off,10,20,ifmove,off,7,off,1,off,0,0,off,30,fewest,1,off,on,806.61
800,800,0,0,328,168,0,0,0,0,0,0,0,0,-1,1,on,on,off,10,20,ifmove,off,7,off,1,off,0,0,off,30,fewest,1,off,on,126.16
2655,2655,0,0,146,144,0,0,1,0,1,0,0,0,1,20,on,on,off,10,20,ifmove,off,7,off,1,off,0,0,off,30,fewest,1,off,on,5.05
119856,119856,0,0,6044,0,4484,120,0,0,0,0,0,0,-24,1,on,on,off,10,20,ifmove,off,7,off,1,off,0,0,off,30,fewest,1,off,on,4219.42
4500,4500,0,0,489,0,390,93,0,0,6,0,0,0,1,5,on,on,off,10,20,ifmove,off,7,off,1,off,0,0,off,30,fewest,1,off,on,24.16
3651,3651,0,0,24748,1216,0,0,0,0,0,0,0,0,-1,1,on,on,off,10,20,ifmove,off,7,off,1,off,0,0,off,30,fewest,1,off,on,6300
1989,1989,0,0,97,95,0,0,1,0,1,0,0,0,1,43,on,on,off,10,20,ifmove,off,7,off,1,off,0,0,off,30,fewest,1,off,on,26.46
87482,87482,0,0,36,36,0,0,0,0,0,0,0,0,1,1,on,on,off,10,20,ifmove,off,7,off,1,off,0,0,off,30,fewest,1,off,on,222.07
2664,2664,0,0,4248,0,1296,0,0,0,0,288,0,0,-1,1,on,on,off,10,20,ifmove,off,7,off,1,off,0,0,off,30,fewest,1,off,on,587.5
10894,10894,0,0,825,0,627,6,0,0,0,0,0,0,1,26,on,on,off,10,20,ifmove,off,7,off,1,off,0,0,off,30,fewest,1,off,on,208.49
6400,6400,0,0,479,0,478,0,1,0,0,0,0,0,1,1,on,on,off,10,20,ifmove,off,7,off,1,off,0,0,off,30,fewest,1,off,on,200.01
1308,1308,0,0,640,182,150,132,22,154,0,0,0,0,1,1,on,on,off,10,20,ifmove,off,7,off,1,off,0,0,off,30,fewest,1,off,on,1100
8904,8904,0,0,823,823,0,0,0,0,0,0,0,0,1,1,on,on,off,10,20,ifmove,off,7,off,1,off,0,0,off,30,fewest,1,off,on,219.47
1000,1000,0,0,110,100,0,0,0,0,10,0,0,0,1,25,on,on,off,5,5,off,off,2,off,1,off,0,0,off,30,fewest,1,off,on,2.32
792,792,0,0,1170,18,2,9,0,7,0,0,0,0,-1,1,on,on,off,5,5,off,off,2,off,1,off,0,0,off,30,fewest,1,off,on,118.73
1898,1898,0,0,75,75,0,0,0,0,0,0,0,0,1,1,on,on,off,5,5,off,off,2,off,1,off,0,0,off,30,fewest,1,off,on,131.75
2840,2840,0,0,5687,126,0,0,0,0,8,0,0,0,-15725,6,on,on,off,5,5,off,off,2,off,1,off,0,0,off,30,fewest,1,off,on,205.43
10000,10000,0,0,399,2,0,0,393,0,0,0,0,0,1,1,on,on,off,5,5,off,off,2,off,1,off,0,0,off,30,fewest,1,off,on,200.01
2504,2504,0,0,2065,19,0,0,0,0,0,0,0,0,-1,1,on,on,off,5,5,off,off,2,off,1,off,0,0,off,30,fewest,1,off,on,6300
2023,2023,0,0,31798,0,0,0,0,0,8,0,0,0,-1,4094,on,on,off,5,5,off,off,2,off,1,off,0,0,off,30,fewest,1,off,on,846.06
120,120,0,0,637,0,0,252,0,0,0,0,0,0,1,1,on,on,off,5,5,off,off,2,off,1,off,0,0,off,30,fewest,1,off,on,189.87
2993,2993,0,0,112,73,0,0,0,0,0,0,0,0,-4208540000,370795000,on,on,off,5,5,off,off,2,off,1,off,0,0,off,30,fewest,1,off,on,5.16
33,33,0,0,16,0,4,0,0,0,1,0,0,0,-400,400,on,on,off,5,5,off,off,2,off,1,off,0,0,off,30,fewest,1,off,on,386.41
1737,1737,0,0,1041,270,540,0,0,144,0,87,0,0,-1,1,on,on,off,5,5,off,off,2,off,1,off,0,0,off,30,fewest,1,off,on,4200.01
1431,1431,0,0,96133,0,96132,0,0,0,0,0,0,0,1,336,on,on,off,5,5,off,off,2,off,1,off,0,0,off,30,fewest,1,off,on,266.36
864,864,0,0,1314,18,0,8,0,8,0,0,0,0,-1,1,on,on,off,5,5,off,off,2,off,1,off,0,0,off,30,fewest,1,off,on,347.66
34759,34759,0,0,68342,0,0,7843,0,0,0,0,0,0,-1,1,on,on,off,5,5,off,off,2,off,1,off,0,0,off,30,fewest,1,off,on,6397
4000,4000,0,0,410,400,0,0,0,0,10,0,0,0,1,25,on,on,off,5,5,off,off,2,off,1,off,0,0,off,30,fewest,1,off,on,0.96
500,500,0,0,105,100,0,0,0,0,5,0,0,0,1,25,on,on,off,5,5,off,off,2,off,1,off,0,0,off,30,fewest,1,off,on,0.43
182700,182700,0,0,73910,719,0,0,41,0,0,72800,0,0,-1,3,on,on,off,5,5,off,off,2,off,1,off,0,0,off,30,fewest,1,off,on,400
16000,16000,0,0,440,400,0,0,0,0,40,0,0,0,1,91,on,on,off,5,5,off,off,2,off,1,off,0,0,off,30,fewest,1,off,on,537.68
2756,2756,0,0,755,0,352,0,0,0,7,0,0,0,-9999,9999,on,on,off,5,5,off,off,2,off,1,off,0,0,off,30,fewest,1,off,on,3.16
4000,4000,0,0,220,200,0,0,0,0,20,0,0,0,1,25,on,on,off,5,5,off,off,2,off,1,off,0,0,off,30,fewest,1,off,on,1.48
84718,84718,0,0,2989,0,1159,0,0,27,257,0,0,0,-53,53,on,on,off,5,5,off,off,2,off,1,off,0,0,off,30,fewest,1,off,on,400.22
548,548,0,0,176,0,30,0,0,0,5,0,0,0,-9999,9999,on,on,off,5,5,off,off,2,off,1,off,0,0,off,30,fewest,1,off,on,2023.78
57756,57756,0,0,3757,0,1266,0,0,0,257,0,0,0,-45,53,on,on,off,5,5,off,off,2,off,1,off,0,0,off,30,fewest,1,off,on,400
63205,63205,0,0,28370,2808,7050,0,132,0,0,1600,0,0,-1,1,on,on,off,5,5,off,off,2,off,1,off,0,0,off,30,fewest,1,off,on,3425.31
319,319,0,0,6,0,0,0,0,0,0,0,0,0,0.5,7.6,on,on,off,5,5,off,off,2,off,1,off,0,0,off,30,fewest,1,off,on,28.57
2915,2915,0,0,2675,356,1489,384,24,422,0,0,0,0,1,1,on,on,off,5,5,off,off,2,off,1,off,0,0,off,30,fewest,1,off,on,200.01
345,345,0,0,4803,0,0,4803,0,0,0,0,0,0,1,1,on,on,off,5,5,off,off,2,off,1,off,0,0,off,30,fewest,1,off,on,581.95
14101,14101,0,0,1761,0,1212,71,0,0,0,0,0,0,1,21,on,on,off,5,5,off,off,2,off,1,off,0,0,off,30,fewest,1,off,on,225.7
1276,1276,0,0,15413,0,1694,2,10,18,0,32,0,0,-1,1,on,on,off,5,5,off,off,2,off,1,off,0,0,off,30,fewest,1,off,on,505.52
300,300,0,0,300,0,0,300,0,0,0,0,0,0,1,1,on,on,off,5,5,off,off,2,off,1,off,0,0,off,30,fewest,1,off,on,529.36
1422,1422,0,0,75,75,0,0,0,0,0,0,0,0,1,1,on,on,off,5,5,off,off,2,off,1,off,0,0,off,30,fewest,1,off,on,343.52
6036,6036,0,0,5115,54,463,3,0,0,0,35,0,0,-1,30,on,on,off,5,5,off,off,2,off,1,off,0,0,off,30,fewest,1,off,on,400
2000,2000,0,0,120,100,0,0,0,0,20,0,0,0,1,91,on,on,off,5,5,off,off,2,off,1,off,0,0,off,30,fewest,1,off,on,42.53
10757,10757,0,0,124,124,0,0,0,0,0,0,0,0,1,1,on,on,off,5,5,off,off,2,off,1,off,0,0,off,30,fewest,1,off,on,207.98
23305,23305,0,0,12498,0,614,0,0,0,257,0,0,0,-53,53,on,on,off,5,5,off,off,2,off,1,off,0,0,off,30,fewest,1,off,on,400.4
4284,4284,0,0,9248,9,475,29,54,315,0,0,0,0,-1,1,on,on,off,5,5,off,off,2,off,1,off,0,0,off,30,fewest,1,off,on,800.68
800,800,0,0,328,168,0,0,0,0,0,0,0,0,-1,1,on,on,off,5,5,off,off,2,off,1,off,0,0,off,30,fewest,1,off,on,149.76
2655,2655,0,0,146,144,0,0,1,0,1,0,0,0,1,20,on,on,off,5,5,off,off,2,off,1,off,0,0,off,30,fewest,1,off,on,5.05
119856,119856,0,0,6044,0,4484,120,0,0,0,0,0,0,-24,1,on,on,off,5,5,off,off,2,off,1,off,0,0,off,30,fewest,1,off,on,4028.8
4500,4500,0,0,489,0,390,93,0,0,6,0,0,0,1,5,on,on,off,5,5,off,off,2,off,1,off,0,0,off,30,fewest,1,off,on,24.16
3651,3651,0,0,24748,1216,0,0,0,0,0,0,0,0,-1,1,on,on,off,5,5,off,off,2,off,1,off,0,0,off,30,fewest,1,off,on,6300
1989,1989,0,0,97,95,0,0,1,0,1,0,0,0,1,43,on,on,off,5,5,off,off,2,off,1,off,0,0,off,30,fewest,1,off,on,26.25
87482,87482,0,0,36,36,0,0,0,0,0,0,0,0,1,1,on,on,off,5,5,off,off,2,off,1,off,0,0,off,30,fewest,1,off,on,268.67
2664,2664,0,0,4248,0,1296,0,0,0,0,288,0,0,-1,1,on,on,off,5,5,off,off,2,off,1,off,0,0,off,30,fewest,1,off,on,593.75
10894,10894,0,0,825,0,627,6,0,0,0,0,0,0,1,26,on,on,off,5,5,off,off,2,off,1,off,0,0,off,30,fewest,1,off,on,212.73
6400,6400,0,0,479,0,478,0,1,0,0,0,0,0,1,1,on,on,off,5,5,off,off,2,off,1,off,0,0,off,30,fewest,1,off,on,200.01
1308,1308,0,0,640,182,150,132,22,154,0,0,0,0,1,1,on,on,off,5,5,off,off,2,off,1,off,0,0,off,30,fewest,1,off,on,700
8904,8904,0,0,823,823,0,0,0,0,0,0,0,0,1,1,on,on,off,5,5,off,off,2,off,1,off,0,0,off,30,fewest,1,off,on,218.87
1000,1000,0,0,110,100,0,0,0,0,10,0,0,0,1,25,on,on,off,5,5,ifmove,off,2,off,0,off,0,0,off,30,fewest,1,off,on,2.32
792,792,0,0,1170,18,2,9,0,7,0,0,0,0,-1,1,on,on,off,5,5,ifmove,off,2,off,0,off,0,0,off,30,fewest,1,off,on,283.97
1898,1898,0,0,75,75,0,0,0,0,0,0,0,0,1,1,on,on,off,5,5,ifmove,off,2,off,0,off,0,0,off,30,fewest,1,off,on,456.07
2840,2840,0,0,5687,126,0,0,0,0,8,0,0,0,-15725,6,on,on,off,5,5,ifmove,off,2,off,0,off,0,0,off,30,fewest,1,off,on,206.68
10000,10000,0,0,399,2,0,0,393,0,0,0,0,0,1,1,on,on,off,5,5,ifmove,off,2,off,0,off,0,0,off,30,fewest,1,off,on,200.01
2504,2504,0,0,2065,19,0,0,0,0,0,0,0,0,-1,1,on,on,off,5,5,ifmove,off,2,off,0,off,0,0,off,30,fewest,1,off,on,6300
2023,2023,0,0,31798,0,0,0,0,0,8,0,0,0,-1,4094,on,on,off,5,5,ifmove,off,2,off,0,off,0,0,off,30,fewest,1,off,on,810.49
120,120,0,0,637,0,0,252,0,0,0,0,0,0,1,1,on,on,off,5,5,ifmove,off,2,off,0,off,0,0,off,30,fewest,1,off,on,195.97
2993,2993,0,0,112,73,0,0,0,0,0,0,0,0,-4208540000,370795000,on,on,off,5,5,ifmove,off,2,off,0,off,0,0,off,30,fewest,1,off,on,4.35
33,33,0,0,16,0,4,0,0,0,1,0,0,0,-400,400,on,on,off,5,5,ifmove,off,2,off,0,off,0,0,off,30,fewest,1,off,on,386.41
1737,1737,0,0,1041,270,540,0,0,144,0,87,0,0,-1,1,on,on,off,5,5,ifmove,off,2,off,0,off,0,0,off,30,fewest,1,off,on,4200.01
1431,1431,0,0,96133,0,96132,0,0,0,0,0,0,0,1,336,on,on,off,5,5,ifmove,off,2,off,0,off,0,0,off,30,fewest,1,off,on,266.36
864,864,0,0,1314,18,0,8,0,8,0,0,0,0,-1,1,on,on,off,5,5,ifmove,off,2,off,0,off,0,0,off,30,fewest,1,off,on,347.66
34759,34759,0,0,68342,0,0,7843,0,0,0,0,0,0,-1,1,on,on,off,5,5,ifmove,off,2,off,0,off,0,0,off,30,fewest,1,off,on,6397
4000,4000,0,0,410,400,0,0,0,0,10,0,0,0,1,25,on,on,off,5,5,ifmove,off,2,off,0,off,0,0,off,30,fewest,1,off,on,0.81
500,500,0,0,105,100,0,0,0,0,5,0,0,0,1,25,on,on,off,5,5,ifmove,off,2,off,0,off,0,0,off,30,fewest,1,off,on,0.43
182700,182700,0,0,73910,719,0,0,41,0,0,72800,0,0,-1,3,on,on,off,5,5,ifmove,off,2,off,0,off,0,0,off,30,fewest,1,off,on,400
16000,16000,0,0,440,400,0,0,0,0,40,0,0,0,1,91,on,on,off,5,5,ifmove,off,2,off,0,off,0,0,off,30,fewest,1,off,on,303.68
2756,2756,0,0,755,0,352,0,0,0,7,0,0,0,-9999,9999,on,on,off,5,5,ifmove,off,2,off,0,off,0,0,off,30,fewest,1,off,on,3.75
4000,4000,0,0,220,200,0,0,0,0,20,0,0,0,1,25,on,on,off,5,5,ifmove,off,2,off,0,off,0,0,off,30,fewest,1,off,on,1.48
84718,84718,0,0,2989,0,1159,0,0,27,257,0,0,0,-53,53,on,on,off,5,5,ifmove,off,2,off,0,off,0,0,off,30,fewest,1,off,on,400.21
548,548,0,0,176,0,30,0,0,0,5,0,0,0,-9999,9999,on,on,off,5,5,ifmove,off,2,off,0,off,0,0,off,30,fewest,1,off,on,2023.78
57756,57756,0,0,3757,0,1266,0,0,0,257,0,0,0,-45,53,on,on,off,5,5,ifmove,off,2,off,0,off,0,0,off,30,fewest,1,off,on,400
63205,63205,0,0,28370,2808,7050,0,132,0,0,1600,0,0,-1,1,on,on,off,5,5,ifmove,off,2,off,0,off,0,0,off,30,fewest,1,off,on,3261.6
319,319,0,0,6,0,0,0,0,0,0,0,0,0,0.5,7.6,on,on,off,5,5,ifmove,off,2,off,0,off,0,0,off,30,fewest,1,off,on,28.57
2915,2915,0,0,2675,356,1489,384,24,422,0,0,0,0,1,1,on,on,off,5,5,ifmove,off,2,off,0,off,0,0,off,30,fewest,1,off,on,200.01
345,345,0,0,4803,0,0,4803,0,0,0,0,0,0,1,1,on,on,off,5,5,ifmove,off,2,off,0,off,0,0,off,30,fewest,1,off,on,631.33
14101,14101,0,0,1761,0,1212,71,0,0,0,0,0,0,1,21,on,on,off,5,5,ifmove,off,2,off,0,off,0,0,off,30,fewest,1,off,on,213.79
